1,19.8,3
2,27.9,4
3,38.8,8
4,44.0,15
5,47.9,17
6,52.6,18
7,60.1,20
8,74.0,23
9,78.6,26
10,81.6,27
11,89.3,31
12,100.5,36
13,108.8,38
14,114.6,39
15,123.19999999999999,40
16,142.79999999999998,42
17,150.99999999999997,45
18,160.89999999999998,46
19,174.2,47
20,184.29999999999998,48
21,194.2,51
22,204.1,55
23,215.0,57
24,224.9,58
25,234.6,62
26,304.3,64
27,311.2,69
28,322.5,71
29,330.9,75
30,340.2,76
31,346.2,78
32,355.09999999999997,79
33,363.49999999999994,81
34,372.49999999999994,82
35,378.79999999999995,85
36,383.79999999999995,89
37,390.49999999999994,91
38,399.19999999999993,92
39,405.99999999999994,93
40,417.09999999999997,96
41,424.4,97
42,432.9,102
43,438.0,103
44,444.3,104
45,447.3,105
46,455.90000000000003,111
47,463.3,112
48,468.2,116
49,473.09999999999997,121
50,476.2,123
51,481.5,126
52,491.0,128
53,500.3,130
54,509.90000000000003,134
55,515.4000000000001,142
56,519.9000000000001,143
57,529.1000000000001,144
58,534.1000000000001,146
59,539.5000000000001,155
60,547.1000000000001,163
61,552.3000000000002,165
62,558.4000000000002,166
63,571.9000000000002,167
64,579.9000000000002,170
65,586.5000000000002,173
66,593.2000000000003,193
67,598.0000000000002,198
68,606.7000000000003,203
69,613.8000000000003,209
70,620.7000000000003,213
71,630.4000000000003,214
72,640.1000000000004,215
73,647.8000000000004,217
74,661.2000000000004,219
75,671.8000000000004,220
76,680.3000000000004,222
77,683.8000000000004,223
78,696.2000000000004,227
79,705.4000000000004,228
80,713.0000000000005,229
81,718.0000000000005,231
82,727.6000000000005,234
83,736.3000000000005,236
84,743.0000000000006,237
85,764.3000000000005,240
86,775.1000000000005,241
87,785.8000000000005,242
88,795.4000000000005,244
89,805.0000000000006,250
90,813.0000000000006,255
91,865.0000000000006,265
92,874.4000000000005,273
93,881.8000000000005,275
94,890.4000000000005,279
95,898.6000000000006,281
96,904.9000000000005,283
97,908.5000000000006,286
98,914.6000000000006,287
99,920.0000000000006,288
